playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479390,2022,Taylor Raddysh,CHI,R,4on5,61,19.0,2.0,0.92,0.0,0.01,0.0,0.07,0.0,0.05,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.65,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8479390,2022,Taylor Raddysh,CHI,R,5on4,61,10900.0,135.0,17.07,0.83,0.8,0.84,0.82,0.84,0.8,195.0,17.27,4.06,1.75,2.94,0.6,9.14,4.52,3.96,4.06,3.96,3.0,2.0,16.0,7.0,4.0,27.0,10.0,5.0,3.0,1.0,1.0,0.0,8.0,6.0,11.0,18.0,0.0,0.0,1.0,4.0,1.0,6.0,9.0,8.0,6.0,0.2,0.95,2.91,1.0,1.0,3.0,27.0,23.0,23.0,0.0,0.46,0.62,0.63,3.89,3.89,3.82,135.0,106.0,1.0,17.0,11.0,20.0,9.0,25.0,81.0,1.0,0.0,5995.0,0.0,0.0,0.0,0.0,163.97,20.47,19.38,20.47,19.38,175.0,53.0,65.0,293.0,23.0,12.0,4.0,166.0,34.0,28.0,4.61,3.89,11.97,5.0,3.0,15.0,293.0,228.0,228.0,3.76,2.28,2.28,21.95,21.95,20.87,34.13,4.28,4.23,4.28,4.23,32.0,13.0,9.0,54.0,5.0,2.0,1.0,28.0,10.0,7.0,0.88,1.38,2.02,0.0,3.0,2.0,54.0,45.0,45.0,0.4,0.74,0.74,3.94,3.94,3.94,8.06,1.97,133.0,29.0,0.13,0.24,1.0,3.0,1.0,2.0
8477987,2022,Ryan Donato,SEA,C,other,54,107.0,3.0,3.91,0.58,0.39,0.8,0.74,0.78,0.61,50.0,0.73,0.04,0.03,0.14,0.02,0.54,0.23,0.04,0.04,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.06,0.06,0.06,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,578.0,0.0,2.0,1.0,0.0,5.8,0.86,0.69,0.86,0.69,6.0,1.0,1.0,8.0,0.0,3.0,0.0,4.0,1.0,2.0,0.13,0.2,0.53,0.0,0.0,0.0,8.0,7.0,7.0,0.14,0.73,0.73,0.28,0.28,0.26,1.01,0.62,0.59,0.62,0.59,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09,0.53,0.0,1.0,1.0,2.0,2.0,2.0,0.02,0.0,0.0,0.64,0.64,0.61,0.95,1.52,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8477987,2022,Ryan Donato,SEA,C,all,54,37515.0,807.0,26.63,0.51,0.5,0.53,0.51,0.54,0.51,531.0,85.27,8.92,6.15,19.35,3.01,45.25,35.33,8.62,9.04,8.74,7.0,3.0,88.0,30.0,34.0,152.0,22.0,12.0,6.0,2.0,11.0,2.0,37.0,50.0,76.0,106.0,13.0,29.0,43.0,50.0,29.0,12.0,80.0,29.0,9.0,2.59,3.94,2.39,6.0,3.0,3.0,154.95,118.0,120.14,3.0,1.3,0.91,2.14,8.07,8.15,8.06,807.0,102.0,61.0,130.0,514.0,126.0,114.0,110.0,457.0,43.0,50.0,158804.0,29.0,27.0,12.0,9.0,330.07,27.58,26.75,27.95,27.11,324.0,136.0,149.0,609.0,37.0,23.0,3.0,350.0,88.0,22.0,9.72,11.22,6.63,18.0,12.0,7.0,619.28,460.0,467.77,4.73,4.92,4.92,27.39,27.69,27.25,287.17,26.76,26.01,26.98,26.21,281.0,113.0,137.0,531.0,20.0,28.0,6.0,280.0,86.0,28.0,8.05,10.83,7.87,5.0,7.0,8.0,532.93,394.0,395.33,4.18,4.75,4.75,26.19,26.31,25.94,140.5,141.65,2547.0,2429.0,0.0,0.0,0.0,0.0,0.0,0.0
8477987,2022,Ryan Donato,SEA,C,5on5,54,35108.0,742.0,26.63,0.49,0.51,0.51,0.53,0.52,0.53,464.0,80.78,8.44,5.73,18.6,2.85,41.85,33.54,8.15,8.56,8.27,7.0,2.0,86.0,25.0,34.0,145.0,21.0,12.0,6.0,2.0,10.0,2.0,32.0,49.0,74.0,99.0,13.0,29.0,41.0,49.0,28.0,12.0,76.0,26.0,9.0,2.51,3.54,2.39,6.0,3.0,3.0,147.95,111.0,113.14,3.0,1.2,0.91,2.14,7.49,7.57,7.49,742.0,80.0,57.0,124.0,481.0,114.0,107.0,103.0,418.0,41.0,45.0,126891.0,29.0,25.0,11.0,9.0,294.21,24.72,24.12,25.1,24.49,290.0,119.0,140.0,549.0,36.0,19.0,3.0,309.0,81.0,19.0,8.97,10.27,5.48,18.0,12.0,6.0,559.28,409.0,416.77,3.97,4.16,4.16,24.53,24.83,24.47,278.24,25.25,24.53,25.48,24.73,271.0,111.0,136.0,518.0,18.0,28.0,6.0,272.0,84.0,26.0,7.86,10.56,6.83,5.0,6.0,7.0,519.92,382.0,383.33,4.02,4.75,4.75,24.52,24.65,24.3,89.85,87.16,2028.0,1832.0,1.09,0.47,20.0,9.0,16.0,7.0
8477987,2022,Ryan Donato,SEA,C,4on5,54,217.0,7.0,2.31,0.3,0.18,0.33,0.11,0.4,0.09,23.0,0.9,0.17,0.05,0.1,0.02,0.26,0.39,0.17,0.17,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.19,0.19,0.19,7.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,4.0,0.0,1.0,1260.0,0.0,0.0,0.0,0.0,1.63,0.24,0.24,0.24,0.24,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06,0.17,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.26,0.26,0.26,2.57,0.55,0.55,0.55,0.55,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.03,0.0,0.52,0.0,0.0,0.0,4.0,3.0,3.0,0.09,0.0,0.0,0.64,0.64,0.64,0.58,2.6,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8477987,2022,Ryan Donato,SEA,C,5on4,54,2083.0,55.0,12.14,0.84,0.8,0.88,0.85,0.86,0.81,235.0,2.86,0.26,0.33,0.51,0.13,2.6,1.17,0.25,0.26,0.25,0.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.03,0.23,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.08,0.0,0.0,0.34,0.34,0.33,55.0,22.0,3.0,6.0,24.0,10.0,6.0,6.0,33.0,1.0,0.0,7727.0,0.0,0.0,0.0,0.0,28.43,1.76,1.7,1.76,1.7,26.0,16.0,8.0,50.0,1.0,1.0,0.0,36.0,5.0,1.0,0.56,0.57,0.62,0.0,0.0,1.0,50.0,42.0,42.0,0.6,0.03,0.03,2.32,2.32,2.25,5.34,0.34,0.34,0.34,0.34,5.0,2.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.16,0.18,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.05,0.0,0.0,0.39,0.39,0.39,11.4,2.8,201.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2022,Egor Zamula,PHI,D,other,11,158.0,3.0,-1.78,0.88,0.24,0.6,0.28,0.67,0.27,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,1.45,0.25,0.23,0.25,0.23,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.29,0.29,0.27,0.73,0.04,0.04,0.04,0.04,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,1.26,3.9,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2022,Egor Zamula,PHI,D,all,11,9074.0,201.0,0.65,0.43,0.42,0.45,0.39,0.46,0.4,58.0,4.78,0.11,0.26,1.19,0.16,3.24,2.05,0.11,0.11,0.11,2.0,0.0,6.0,1.0,11.0,18.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,7.0,0.0,0.0,0.0,6.0,2.0,8.0,7.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,18.23,7.0,7.18,4.0,0.05,0.61,0.0,0.15,0.16,0.16,201.0,14.0,25.0,27.0,135.0,28.0,40.0,25.0,108.0,0.0,0.0,30526.0,0.0,2.0,1.0,8.0,64.4,4.95,4.83,5.03,4.91,64.0,25.0,35.0,124.0,5.0,6.0,2.0,73.0,11.0,5.0,2.17,1.44,1.34,2.0,1.0,2.0,124.71,89.0,89.21,0.91,1.38,1.38,4.48,4.55,4.48,76.62,6.59,6.42,6.7,6.5,82.0,24.0,46.0,152.0,6.0,5.0,1.0,80.0,21.0,5.0,2.45,2.76,1.38,3.0,1.0,2.0,154.16,106.0,107.42,1.07,0.84,0.84,6.82,6.88,6.81,24.39,33.2,406.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2022,Egor Zamula,PHI,D,5on5,11,8572.0,187.0,0.65,0.41,0.4,0.44,0.39,0.45,0.41,54.0,4.78,0.11,0.26,1.19,0.16,3.24,2.05,0.11,0.11,0.11,2.0,0.0,6.0,1.0,10.0,17.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,7.0,0.0,0.0,0.0,6.0,2.0,7.0,7.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,17.23,7.0,7.18,4.0,0.05,0.61,0.0,0.15,0.16,0.16,187.0,12.0,24.0,26.0,125.0,26.0,37.0,24.0,100.0,0.0,0.0,21770.0,0.0,2.0,1.0,8.0,61.15,4.41,4.33,4.5,4.42,61.0,24.0,32.0,117.0,5.0,5.0,2.0,73.0,8.0,4.0,2.17,1.1,1.14,2.0,1.0,2.0,117.71,85.0,85.21,0.82,1.18,1.18,4.05,4.12,4.08,75.13,6.48,6.3,6.58,6.39,80.0,24.0,45.0,149.0,6.0,5.0,1.0,79.0,20.0,5.0,2.41,2.68,1.38,3.0,1.0,2.0,151.16,104.0,105.42,1.05,0.84,0.84,6.68,6.74,6.67,13.98,20.59,287.0,444.0,0.35,0.01,12.0,1.0,10.0,1.0
8481178,2022,Egor Zamula,PHI,D,4on5,11,50.0,3.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.08,0.08,0.08,0.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,0.0,2.9,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8481178,2022,Egor Zamula,PHI,D,5on4,11,294.0,8.0,-0.6,1.0,1.0,1.0,0.97,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,1.8,0.28,0.26,0.28,0.26,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.08,0.2,0.0,0.0,0.0,4.0,2.0,2.0,0.06,0.2,0.2,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,EDM,C,other,62,4525.0,56.0,98.01,0.6,0.42,0.62,0.33,0.59,0.35,106.0,19.42,4.81,1.49,2.82,0.52,9.9,5.46,4.73,4.81,4.73,7.0,2.0,21.0,4.0,6.0,31.0,17.0,8.0,1.0,0.0,4.0,0.0,7.0,5.0,13.0,17.0,0.0,0.0,10.0,2.0,8.0,3.0,9.0,10.0,6.0,0.37,1.28,3.16,0.0,3.0,5.0,31.0,25.0,25.0,0.0,0.43,0.22,0.0,5.24,5.24,5.15,56.0,14.0,15.0,4.0,23.0,6.0,6.0,17.0,27.0,10.0,6.0,2691.0,0.0,6.0,3.0,2.0,78.9,19.45,18.61,19.45,18.61,80.0,25.0,38.0,143.0,20.0,5.0,1.0,41.0,38.0,26.0,1.56,4.99,12.9,0.0,8.0,12.0,143.0,105.0,105.0,1.82,1.58,2.0,19.28,19.28,18.79,53.77,13.23,12.41,13.23,12.41,57.0,15.0,16.0,88.0,12.0,6.0,1.0,33.0,20.0,19.0,1.22,2.38,9.62,2.0,3.0,7.0,88.0,72.0,72.0,1.04,2.0,1.89,12.37,12.37,11.72,4.85,6.59,41.0,83.0,0.0,0.04,0.0,1.0,0.0,1.0
8478402,2022,Connor McDavid,EDM,C,all,62,84774.0,1456.0,117.54,0.67,0.45,0.59,0.46,0.59,0.46,104.0,256.66,35.38,20.12,50.07,8.2,134.17,93.08,34.18,35.83,34.6,44.0,22.0,275.0,66.0,62.0,403.0,118.0,52.0,21.0,3.0,54.0,0.0,112.0,102.0,223.0,289.0,13.0,26.0,389.0,67.0,61.0,63.0,187.0,120.0,34.0,6.76,14.42,14.2,14.0,22.0,16.0,409.61,341.0,346.32,13.0,4.68,4.6,3.88,36.16,36.57,35.56,1456.0,286.0,190.0,246.0,734.0,204.0,233.0,277.0,742.0,389.0,363.0,140413.0,26.0,66.0,34.0,33.0,978.45,132.2,122.81,133.0,123.6,999.0,327.0,398.0,1724.0,142.0,90.0,13.0,805.0,381.0,140.0,25.16,46.75,60.29,32.0,58.0,52.0,1739.77,1326.0,1337.32,17.64,22.62,22.68,127.17,127.98,121.88,670.02,65.15,63.01,65.31,63.16,677.0,240.0,262.0,1179.0,74.0,54.0,11.0,680.0,173.0,64.0,20.24,20.83,24.08,24.0,27.0,23.0,1178.59,917.0,917.29,9.78,10.58,10.47,64.46,64.61,63.13,98.37,119.44,1983.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,EDM,C,5on5,62,61437.0,1164.0,117.54,0.59,0.51,0.54,0.5,0.54,0.49,146.0,155.84,16.78,12.17,33.05,5.19,81.34,60.47,16.07,17.24,16.5,15.0,5.0,168.0,41.0,30.0,239.0,47.0,27.0,16.0,1.0,32.0,0.0,67.0,67.0,141.0,182.0,12.0,24.0,326.0,60.0,42.0,40.0,128.0,69.0,12.0,4.99,8.63,3.16,13.0,13.0,1.0,245.61,209.0,214.32,12.0,2.56,3.38,2.32,17.02,17.42,16.94,1164.0,193.0,113.0,223.0,635.0,181.0,198.0,202.0,583.0,326.0,311.0,118596.0,24.0,46.0,24.0,29.0,607.33,59.77,57.04,60.57,57.83,624.0,208.0,261.0,1093.0,57.0,55.0,4.0,557.0,224.0,51.0,18.34,27.64,13.78,24.0,27.0,6.0,1108.77,832.0,843.33,9.06,11.52,11.17,57.66,58.48,56.75,512.22,40.92,40.08,41.07,40.23,513.0,192.0,210.0,915.0,50.0,37.0,9.0,538.0,137.0,30.0,15.91,16.21,8.8,19.0,21.0,10.0,914.59,705.0,705.28,6.71,7.13,7.13,40.5,40.65,40.19,83.12,80.68,1784.0,1750.0,0.64,0.72,25.0,19.0,18.0,17.0
8478402,2022,Connor McDavid,EDM,C,4on5,62,4812.0,139.0,109.88,0.28,0.13,0.2,0.13,0.23,0.14,236.0,9.22,1.44,0.49,1.09,0.25,2.61,6.12,1.44,1.44,1.44,2.0,0.0,8.0,4.0,1.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,10.0,0.0,0.0,41.0,1.0,8.0,1.0,5.0,5.0,2.0,0.24,0.52,0.68,0.0,1.0,1.0,13.0,12.0,12.0,1.0,0.11,0.49,0.0,1.55,1.55,1.55,139.0,1.0,62.0,7.0,69.0,6.0,25.0,21.0,87.0,41.0,9.0,14507.0,0.0,8.0,4.0,1.0,22.64,3.28,3.27,3.28,3.27,21.0,8.0,2.0,31.0,4.0,1.0,0.0,14.0,11.0,4.0,0.53,1.25,1.5,1.0,2.0,1.0,31.0,29.0,29.0,0.27,0.49,0.49,3.05,3.05,3.05,71.8,8.42,7.94,8.42,7.94,73.0,23.0,30.0,126.0,8.0,11.0,1.0,73.0,11.0,12.0,2.0,1.54,4.87,1.0,2.0,5.0,126.0,96.0,96.0,1.71,1.45,1.45,8.68,8.68,8.34,4.21,27.53,62.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,EDM,C,5on4,62,14000.0,97.0,116.11,0.95,0.94,0.91,0.91,0.9,0.88,137.0,68.81,11.89,5.79,12.48,2.15,39.19,19.5,11.48,11.89,11.48,20.0,15.0,75.0,16.0,25.0,116.0,49.0,14.0,3.0,2.0,16.0,0.0,38.0,20.0,61.0,77.0,1.0,2.0,12.0,4.0,3.0,18.0,43.0,35.0,13.0,1.08,3.85,6.96,1.0,5.0,8.0,116.0,91.0,91.0,0.0,1.52,0.5,1.56,11.85,11.85,11.43,97.0,78.0,0.0,12.0,7.0,11.0,4.0,37.0,45.0,12.0,36.0,3784.0,2.0,6.0,3.0,1.0,265.5,49.21,43.4,49.21,43.4,270.0,85.0,97.0,452.0,60.0,29.0,8.0,190.0,107.0,58.0,4.6,12.74,31.87,7.0,21.0,32.0,452.0,355.0,355.0,6.42,9.02,9.02,46.61,46.61,42.72,30.06,2.46,2.45,2.46,2.45,33.0,8.0,6.0,47.0,4.0,0.0,0.0,33.0,5.0,3.0,0.98,0.69,0.8,2.0,1.0,1.0,47.0,41.0,41.0,0.3,0.0,0.0,2.77,2.77,2.74,4.73,0.31,88.0,9.0,0.0,0.01,0.0,1.0,0.0,1.0
8475747,2022,Patrik Nemeth,ARI,D,other,56,1017.0,22.0,-4.18,0.39,0.34,0.2,0.4,0.2,0.36,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,7.0,2.0,11.0,0.0,4.0,6.0,12.0,0.0,0.0,3435.0,0.0,0.0,0.0,4.0,5.99,2.32,2.27,2.32,2.27,9.0,0.0,3.0,12.0,4.0,1.0,0.0,2.0,1.0,6.0,0.06,0.08,2.18,0.0,0.0,4.0,12.0,9.0,9.0,0.08,0.22,0.22,2.17,2.17,2.17,25.37,3.67,3.02,3.67,3.02,19.0,18.0,11.0,48.0,2.0,4.0,1.0,17.0,17.0,3.0,0.79,2.1,0.78,0.0,1.0,1.0,48.0,37.0,37.0,0.82,0.74,0.74,3.76,3.76,3.16,8.27,15.96,74.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
8475747,2022,Patrik Nemeth,ARI,D,all,56,55687.0,1248.0,-5.27,0.31,0.46,0.34,0.47,0.32,0.47,258.0,43.9,1.5,2.47,11.29,1.4,27.18,20.17,1.47,1.48,1.46,1.0,3.0,41.0,23.0,28.0,92.0,4.0,0.0,3.0,0.0,4.0,1.0,25.0,31.0,41.0,64.0,12.0,24.0,0.0,83.0,11.0,22.0,61.0,3.0,0.0,1.19,0.31,0.0,0.0,0.0,0.0,90.26,64.0,62.73,19.0,0.49,0.63,0.07,1.91,1.89,1.86,1248.0,77.0,236.0,176.0,759.0,140.0,255.0,142.0,711.0,0.0,0.0,148952.0,24.0,6.0,3.0,84.0,311.17,28.7,27.75,28.55,27.62,313.0,117.0,169.0,599.0,23.0,23.0,2.0,310.0,86.0,34.0,9.04,10.02,9.63,3.0,13.0,7.0,589.93,430.0,424.6,4.32,4.6,4.69,28.33,28.2,27.81,646.9,63.78,60.12,63.95,60.26,629.0,279.0,263.0,1171.0,46.0,59.0,6.0,655.0,197.0,56.0,19.58,24.28,19.92,13.0,20.0,13.0,1178.26,908.0,911.79,11.06,13.59,13.59,61.26,61.38,59.01,127.15,148.2,2135.0,2418.0,0.0,0.0,0.0,0.0,0.0,0.0
